,Stim,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_mean,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
1,Predator,Monday,29/07/2019,F,6,male,Pur.Yel,1,2,HA_C1,Control,a7272,NA,1301.29,7.22958,12.3772,27848.6,-,0,45.9189,39.999,14.9596,19.3595,14.3996,26.5593,4.55989,14.2396,103.277,47.7588,28.9593,179.995,174.076
2,Predator,Monday,29/07/2019,F,6,male,Bro.Bro,2,2,HA_C1,Control,a7720,NA,1625.79,9.03242,11.1034,24982.6,-,0,50.1587,68.2383,7.59981,7.27982,10.8797,17.4396,11.0397,7.35982,132.237,21.0395,26.7193,179.995,175.676
3,Predator,Monday,29/07/2019,F,6,male,Red.Red,3,2,HA_T1,Treatment,a7468,NA,1569.23,8.71816,22.1948,49938.2,8.00E-02,0.239994,27.1993,5.43986,18.3995,14.4796,28.4793,19.4395,45.8389,20.7195,47.1188,45.5989,87.2778,179.995,164.956
4,Predator,Monday,29/07/2019,F,6,female,Red.Pin,4,2,HA_T1,Treatment,a6894,NA,1554.54,8.63657,21.7954,49039.7,-,0,15.5996,10.1597,20.3195,16.7196,38.559,24.8794,30.4792,23.2794,40.639,53.1987,86.1578,179.995,170.156
5,Predator,Monday,29/07/2019,F,6,female,_.Pur,5,2,HA_T1,Treatment,a6825,NA,2037.45,11.3194,15.383,34611.8,-,0,29.7593,32.6392,18.7995,21.1195,20.1595,27.5193,12.9597,17.0396,81.598,54.7186,43.6789,179.995,177.276
6,Predator,Monday,29/07/2019,F,6,female,Bla._,6,2,HA_C2,Control,a6798,NA,1398.82,7.77143,11.1403,25065.7,8.00E-02,0.079998,28.7193,79.838,9.03977,14.3996,13.8397,19.4395,3.19992,11.5197,121.357,33.2792,25.3594,179.995,163.516
7,Predator,Monday,29/07/2019,F,6,male,Blu.Blu,7,2,HA_C2,Control,a7006,NA,1357.71,7.54302,15.4315,34721,-,0,37.2791,45.6789,10.9597,13.6797,17.3596,17.6796,24.1594,13.1997,94.6376,33.9192,51.4387,179.995,174.876
8,Predator,Monday,29/07/2019,F,6,male,Pin._,8,2,HA_T2,Treatment,a7054,NA,1921.38,10.6746,18.5648,41770.8,-,0,29.9193,15.7596,23.4394,18.7995,31.3592,23.7594,14.7196,22.2394,61.6785,57.8386,60.4785,179.995,172.636
9,Predator,Monday,29/07/2019,F,6,female,Pur.Pur,9,2,HA_T2,Treatment,a6932,NA,1178.37,6.54666,23.6102,53122.9,8.00E-02,0.159996,7.19982,0.79998,26.9593,23.1994,37.2791,16.7996,35.8391,31.9192,16.7996,67.4383,95.7576,179.995,170.316
10,Predator,Monday,29/07/2019,F,6,male,Pur._,11,2,HA_T2,Treatment,a7167,"RE-RUN, Covers fell down towards end, may exclude",1532.04,8.51155,23.4685,52804.2,0.479988,0.479988,19.9195,0.79998,22.1594,16.2396,43.5189,15.9996,36.4791,24.8794,30.3992,52.8787,96.7176,179.995,163.836
11,Predator,Tuesday,30/07/2019,F,6,male,Red.Blu,1,2,HA_C3,Control,a7466,NA,1170.4,6.50238,24.2143,54482.3,2.75993,5.51986,11.4397,32.2392,5.51986,1.83995,49.9188,4.47989,62.3184,12.2397,46.7188,11.6797,121.597,179.995,145.916
12,Predator,Tuesday,30/07/2019,F,6,male,Bla.Red,2,2,HA_C3,Control,a7144,NA,1557.65,8.65383,22.507,50640.7,-,0,10.3997,0.79998,15.8396,27.6793,25.1994,33.5992,49.9188,16.5596,35.3591,57.5986,87.0378,179.995,168.476
13,Predator,Tuesday,30/07/2019,F,6,female,Gre.Ora,3,2,HA_T3,Treatment,a7686,NA,1733.16,9.62888,25.1226,56525.9,8.00E-02,0.079998,19.3595,16.4796,4.0799,7.9198,21.3595,9.59976,97.2776,3.9199,42.5589,15.8396,121.597,179.995,171.596
14,Predator,Tuesday,30/07/2019,F,6,male,_.Whi,4,2,HA_T3,Treatment,a8070,NA,1020.56,5.6699,31.2925,70408.2,-,0,0,0,3.59991,2.63993,77.5181,1.19997,93.5177,1.51996,0,7.9198,172.076,179.995,159.596
15,Predator,Tuesday,30/07/2019,F,6,male,_.Ora,5,2,HA_T3,Treatment,a7414,NA,939.806,5.22127,29.5417,66468.8,9.60E-02,0.479988,13.0397,11.5997,2.31994,2.79993,4.47989,5.03987,139.117,1.59996,28.6393,6.71983,144.636,179.995,130.317
16,Predator,Tuesday,30/07/2019,F,6,female,Bla.Bla,6,2,HA_C4,Control,a7601,NA,1734.79,9.63794,15.0441,33849.1,-,0,49.5188,11.8397,19.8395,23.2794,25.2794,27.1993,1.19997,21.8395,80.478,58.8785,40.639,179.995,176.316
17,Predator,Tuesday,30/07/2019,F,6,male,Pin.Blu,7,2,HA_C4,Control,NA,NA,1516.94,8.42764,17.5392,39463.2,8.00E-02,0.079998,27.1993,41.519,9.99975,11.5997,20.1595,17.6796,37.5191,14.3196,81.598,29.9193,68.4783,179.995,173.596
18,Predator,Tuesday,30/07/2019,F,6,female,Bla.Gre,8,2,HA_T4,Treatment,a7608,NA,1116.59,6.20342,15.2189,34242.6,27.4393,54.8786,55.1986,4.39989,17.2796,16.8796,17.7596,48.7988,4.31989,15.3596,101.277,46.7988,31.9192,179.995,115.997
19,Predator,Tuesday,30/07/2019,F,6,male,Whi.Pur,9,2,HA_T4,Treatment,a7180,NA,1403.4,7.79687,18.8635,42443,-,0,9.75976,6.15985,37.0391,40.479,18.6395,25.5194,5.11987,37.2791,28.5593,102.877,48.5588,179.995,172.396
20,Predator,Tuesday,30/07/2019,F,6,male,Red.Yel,10,2,HA_T4,Treatment,a7321,NA,1237.78,6.87673,14.9017,33528.8,8.00E-02,0.079998,33.9992,3.75991,29.1993,37.999,11.0397,43.5989,5.03987,15.3596,64.7184,90.0777,25.1994,179.995,175.836
21,Predator,Tuesday,NA,K,3,female,Pur._,1,1,HA_C4,Control,a6930,NA,1427.28,7.92952,21.5285,48439.1,-,0,12.2397,13.5997,24.5594,20.7195,38.879,13.9197,19.2795,36.7991,34.5591,59.1985,86.2378,179.995,174.556
22,Predator,Tuesday,NA,O,7,male,Pin.Blu,1,2,HA_C4,Control,a7696,NA,922.388,5.1245,33.8761,76221.3,80.638,80.638,0,0,1.11997,0,28.9593,0,147.836,2.07995,0,1.83995,178.156,179.995,94.5576
23,Predator,Tuesday,NA,K,3,female,_.Gre,2,1,HA_C4,Control,a7020,NA,1276.43,7.09146,18.9206,42571.3,7.15982,28.6393,29.6793,38.159,12.6397,12.0797,25.9194,16.1596,32.3192,13.0397,79.358,33.5192,67.1183,179.995,136.797
24,Predator,Tuesday,NA,O,7,male,Pin.Blu,2,2,HA_C4,Control,a6843,NA,1021.32,5.67414,30.2367,68032.5,8.00E-02,0.39999,5.35987,15.1996,2.95993,2.87993,8.47979,3.8399,137.357,3.9199,23.2794,7.8398,148.876,179.995,145.356
25,Predator,Tuesday,NA,K,3,female,Gre.Yel,3,1,HA_C4,Control,a6971,NA,1357.99,7.54458,17.9742,40441.9,-,0,28.9593,34.3991,15.1996,15.8396,26.5593,19.0395,22.0794,17.9196,76.9581,42.1589,60.8785,179.995,174.476
26,Predator,Tuesday,NA,O,7,male,Whi.Pur,3,2,HA_T4,Treatment,a7180,NA,1633.21,9.07363,18.7727,42238.6,8.00E-02,0.079998,23.9194,51.1987,9.75976,7.67981,36.6391,10.3197,24.4794,15.9996,81.838,25.9194,72.2382,179.995,166.396
27,Predator,Tuesday,NA,K,3,female,Bro.Whi,4,1,HA_T4,Treatment,a7358,NA,1869.05,10.3839,18.5506,41738.8,-,0,26.6393,10.0797,21.9994,27.1193,24.0794,33.7592,17.2796,19.0395,59.5985,67.1983,53.1987,179.995,176.956
28,Predator,Tuesday,NA,O,7,male,Whi.Ora,4,2,HA_T4,Treatment,a7646,NA,1707.19,9.48463,19.1167,43012.6,8.00E-02,0.079998,18.3195,9.03977,27.8393,25.8394,31.1192,32.4792,7.8398,27.5193,49.3588,74.2381,56.3986,179.995,176.556
29,Predator,Tuesday,NA,K,3,male,Gre.Bro,5,1,HA_T4,Treatment,a7018,NA,1655.34,9.19659,17.551,39489.7,-,0,35.4391,10.7197,24.3194,20.3995,25.1994,30.3192,10.5597,23.0394,68.1583,59.6785,52.1587,179.995,175.276
30,Predator,Tuesday,NA,O,7,female,Red.Gre,5,2,HA_T4,Treatment,a7562,NA,844.145,4.68981,12.0124,27027.9,0.106664,0.319992,20.8795,103.197,3.75991,7.43981,9.51976,12.3197,17.8396,5.03987,132.957,15.9996,31.0392,179.995,142.876
31,Predator,Tuesday,NA,K,3,female,Bro.Bla,6,1,HA_C1,Control,a7082,NA,1430.75,7.94883,8.65515,19474.1,3.8799,7.75981,56.8786,73.6782,4.95988,6.47984,7.27982,23.1994,1.91995,5.59986,148.316,18.3195,13.3597,179.995,159.036
32,Predator,Tuesday,NA,O,7,female,Yel.Red,6,2,HA_C1,Control,a8068,NA,1377.1,7.65077,16.5213,37172.9,-,0,23.9994,62.1584,10.6397,8.79978,18.3995,14.8796,30.7992,10.3197,96.7176,27.3593,55.9186,179.995,164.556
33,Predator,Tuesday,NA,K,3,female,Gre.Gre,7,1,HA_C1,Control,a7698,NA,1417.67,7.87616,27.5218,61924,8.00E-02,0.079998,8.23979,5.83985,12.8797,13.2797,14.7196,14.1596,95.5976,15.2796,22.0794,37.999,119.917,179.995,158.956
34,Predator,Tuesday,NA,O,7,male,Red.Yel,7,2,HA_C1,Control,a7563,NA,1836.32,10.2021,17.1706,38633.8,-,0,28.6393,25.6794,23.7594,21.4395,28.4793,23.3594,4.47989,24.1594,69.7583,61.2785,48.9588,179.995,177.996
35,Predator,Tuesday,NA,K,3,male,Red.Pin,8,1,HA_C1,Control,a6985,NA,1402.59,7.79239,20.7751,46743.9,13.9996,13.9996,17.6796,37.9191,7.9198,5.43986,53.9986,6.63983,15.9996,34.3991,59.9185,18.7195,101.357,179.995,156.956
36,Predator,Tuesday,NA,O,7,male,Ora._,8,2,HA_T1,Treatment,a7155,NA,1511.95,8.39994,16.2387,36537.2,8.00E-02,0.079998,37.5191,24.1594,16.6396,20.1595,22.9594,29.7593,7.8398,20.9595,81.278,52.9587,45.7589,179.995,176.236
37,Predator,Tuesday,NA,K,3,female,Ora.Ora,9,1,HA_T1,Treatment,a7379,NA,1461.08,8.11733,25.1302,56543,-,0,15.6796,5.27987,10.6397,8.63978,31.5192,25.2794,69.1983,13.7597,41.519,27.9193,110.557,179.995,160.316
38,Predator,Tuesday,NA,O,7,female,Red.Pin,9,2,HA_T1,Treatment,a6894,NA,1855.81,10.3103,28.3922,63882.4,0.586652,1.75996,5.27987,5.91985,11.1997,8.63978,63.6784,7.8398,64.1584,13.2797,16.2396,26.8793,136.877,179.995,165.116
39,Predator,Tuesday,NA,K,3,male,Gre.Bro,10,1,HA_T1,Treatment,a7683,NA,999.511,5.55298,17.6353,39679.4,8.00E-02,0.079998,23.5994,51.0387,6.47984,10.6397,16.3996,15.4396,49.0388,7.35982,85.5179,23.5994,70.8782,179.995,147.836
40,Predator,Tuesday,NA,O,7,female,Gre.Gre,10,2,HA_T1,Treatment,a7292,NA,1159.9,6.45555,26.1521,58763.8,8.00E-02,0.079998,7.11982,1.51996,20.7995,18.3995,28.9593,15.5996,65.9984,21.5995,17.3596,52.7187,109.917,179.995,161.836
41,Predator,Wednesday,NA,K,3,male,Pur._,1,1,HA_C2,Control,a7056,NA,1403.63,7.79815,12.1126,27253.3,1.59996,1.59996,53.4387,56.3186,10.1597,11.2797,13.8397,19.7595,4.0799,11.1197,122.557,32.7992,24.6394,179.995,172.476
42,Predator,Wednesday,NA,O,7,male,Gre.Gre,1,2,HA_C2,Control,a7688,NA,1907.78,10.599,23.0364,51831.8,-,0,10.8797,12.2397,19.1995,16.7996,43.0389,16.9596,31.9192,28.9593,33.0392,52.3987,94.5576,179.995,178.156
43,Predator,Wednesday,NA,K,3,male,Blu.Blu,2,1,HA_C2,Control,a7006,NA,1524.93,8.47203,15.2548,34323.3,-,0,29.6793,59.1985,10.6397,13.1197,18.3195,17.6796,19.7595,11.5997,101.197,33.0392,45.7589,179.995,173.516
44,Predator,Wednesday,NA,O,7,male,Ora.Yel,2,2,HA_C2,Control,a7153,NA,2416.41,13.4249,15.9361,35856.2,-,0,31.1992,33.0392,20.3195,18.5595,23.6794,27.7593,3.59991,21.8395,83.7579,54.7186,41.519,179.995,174.956
45,Predator,Wednesday,NA,K,3,male,Whi.Yel,3,1,HA_C2,Control,a7370,NA,1406.08,7.81172,19.1386,43061.7,0.159996,0.159996,34.7991,22.5594,16.2396,17.1996,24.0794,21.1995,22.4794,21.4395,71.9982,46.9588,61.0385,179.995,161.276
46,Predator,Wednesday,NA,O,7,male,Bro.Gre,3,2,HA_T2,Treatment,a7724,NA,1820.47,10.114,18.0335,40575.4,-,0,33.9192,24.7194,15.9996,15.9196,36.5591,21.7595,14.3996,16.7196,72.7982,45.0389,62.1584,179.995,177.276
47,Predator,Wednesday,NA,K,3,female,Pin.Pin,4,1,HA_T2,Treatment,a6840,NA,1369.65,7.60937,22.2775,50124.5,0.746648,4.47989,20.4795,8.71978,13.9996,11.0397,74.7981,24.1594,3.51991,23.2794,47.5988,39.599,92.7977,179.995,138.797
48,Predator,Wednesday,NA,O,7,male,Blu.Bla,4,2,HA_T2,Treatment,a7461,NA,2275.62,12.6427,18.8904,42503.5,-,0,23.5194,29.1993,17.4396,16.7196,31.5192,17.9995,22.3994,21.1995,63.5184,47.6788,68.7983,179.995,177.276
49,Predator,Wednesday,NA,K,3,female,Blu.Ora,5,1,HA_T2,Treatment,a6883,NA,2133.35,11.8523,20.3242,45729.5,-,0,22.7994,28.3993,16.3196,13.1997,48.6388,14.7996,16.9596,18.8795,60.4785,42.1589,77.3581,179.995,176.076
50,Predator,Wednesday,NA,O,7,male,Red.Red,5,2,HA_T2,Treatment,a7570,NA,1260.74,7.00426,16.1303,36293.1,-,0,32.2392,27.0393,27.1993,20.3195,19.8395,28.7193,5.27987,19.3595,79.358,63.9984,36.6391,179.995,174.076
51,Predator,Wednesday,NA,K,3,female,Red.Pin,6,1,HA_C3,Control,a7044,NA,1736.51,9.64753,14.0768,31672.8,-,0,29.7593,64.2384,14.5596,14.4796,18.3195,17.1196,8.87978,12.6397,105.757,39.359,34.8791,179.995,173.756
52,Predator,Wednesday,NA,O,7,male,Bro.Ora,6,2,HA_C3,Control,a7361,NA,1725.22,9.5848,18.0924,40707.9,-,0,29.4393,10.3197,22.2394,21.7595,26.1593,30.7192,11.6797,27.6793,60.5585,63.9984,55.4386,179.995,177.916
53,Predator,Wednesday,NA,K,3,male,Gre._,7,1,HA_C3,Control,a7017,NA,1630,9.05575,14.8925,33508.1,-,0,50.5587,22.3194,15.1996,17.5196,20.3195,30.3992,6.23984,17.4396,94.9576,47.7588,37.2791,179.995,177.436
54,Predator,Wednesday,NA,O,7,female,Red.Whi,7,2,HA_C3,Control,a7322,NA,1475.49,8.19735,14.5775,32799.4,0.199995,0.39999,18.5595,77.6781,11.1997,10.7997,23.7594,15.8396,9.99975,12.1597,108.157,30.3192,41.519,179.995,165.116
55,Predator,Wednesday,NA,K,3,male,Bla.Pin,8,1,HA_C3,Control,a8043,NA,1602.31,8.90193,19.2984,43421.4,-,0,28.5593,11.7597,20.1595,24.7994,30.1592,25.8394,18.4795,20.2395,57.5186,61.2785,61.1985,179.995,176.316
56,Predator,Wednesday,NA,O,7,female,Whi.Whi,8,2,HA_T3,Treatment,a7640,NA,2075.1,11.5286,27.9393,62863.5,-,0,2.31994,0,24.4794,9.35977,68.6383,3.03992,34.6391,37.5191,3.35992,49.0388,127.597,179.995,170.636
57,Predator,Wednesday,NA,K,3,female,Red.Red,9,1,HA_T3,Treatment,a8063,NA,1261.61,7.00912,21.125,47531.2,1.40568,9.83975,18.2395,20.9595,18.4795,15.1996,63.9184,14.3196,2.23994,26.6393,49.9188,46.6388,83.4379,179.995,150.716
58,Predator,Wednesday,NA,O,7,female,Ora.Pin,9,2,HA_T3,Treatment,a7556,NA,1436.43,7.98036,21.2944,47912.5,-,0,16.7996,24.7194,18.5595,15.0396,27.5193,19.9995,39.759,17.5996,53.7587,48.1588,78.078,179.995,175.756
59,Predator,Wednesday,NA,K,3,female,_.Blu,10,1,HA_T3,Treatment,a7459,NA,267.03,1.48618,18.5966,41786.5,3.54658,63.8384,80.558,14.0796,18.0795,1.99995,23.3594,0.079998,21.8395,19.9995,94.7176,33.5992,51.6787,179.995,43.0389
60,Predator,Wednesday,NA,O,7,male,Bla.Whi,10,2,HA_T3,Treatment,a7139,NA,239.789,1.33219,8.33907,18762.9,52.852,158.556,6.79983,162.716,2.31994,2.63993,0.559986,3.03992,0.559986,1.35997,171.676,6.23984,2.07995,179.995,17.0396
61,Predator,Thursday,NA,T,4,male,Red.Blu,1,1,HA_C3,Control,a7466,NA,1850.34,10.2799,12.3997,27899.3,1.59996,3.19992,28.8793,72.7182,13.5197,15.8396,19.2795,17.1196,0.959976,11.6797,113.357,38.559,28.0793,179.995,166.636
62,Predator,Thursday,NA,W,7,female,Pin.Gre,1,2,HA_C3,Control,a6845,NA,1101.1,6.11738,24.3827,54861,-,0,9.75976,9.51976,20.1595,15.8396,45.3589,12.7997,40.639,25.9194,27.2793,51.6787,101.037,179.995,174.796
63,Predator,Thursday,NA,X,8,female,Red.Pur,1,2,HA_C3,Control,a7093,NA,2320.76,12.9049,15.7429,35405.7,-,0,29.5193,51.4387,15.5196,13.1997,26.3993,17.1996,11.8397,14.7996,92.8777,38.319,48.7188,179.995,177.836
64,Predator,Thursday,NA,T,4,male,Gre._,2,1,HA_C3,Control,a7017,NA,1700.24,9.446,14.9811,33707.4,-,0,39.519,33.5992,17.2796,16.7996,26.8793,25.2794,4.0799,16.5596,90.7977,47.1188,42.0789,179.995,179.196
65,Predator,Thursday,NA,W,7,female,Pin.Blu,2,2,HA_C3,Control,a7552,NA,1332.15,7.40759,19.594,44066.9,-,0,20.5595,22.3194,22.1594,22.5594,29.1193,23.3594,16.5596,23.3594,57.0386,62.3184,59.9985,179.995,172.956
66,Predator,Thursday,NA,X,8,male,Bla.Pin,2,2,HA_C3,Control,a8043,NA,1231.88,6.84395,18.8149,42333.6,1.1314,7.9198,36.5591,26.7993,12.8797,10.0797,57.8386,12.3997,3.27992,20.1595,71.8382,31.1992,76.9581,179.995,126.077
67,Predator,Thursday,NA,T,4,male,Bla.Red,3,1,HA_C3,Control,a7144,NA,2340.92,13.0054,21.5341,48451.8,-,0,17.6796,10.0797,30.0792,17.1196,47.5188,15.7596,4.63988,37.1191,37.6791,66.0783,76.2381,179.995,178.156
68,Predator,Thursday,NA,W,7,female,Gre.Bro,3,2,HA_T3,Treatment,a7296,NA,4.10692,0.0228168,28.394,63886.5,179.995,179.995,0,0,0,0,0,0,0,179.995,0,0,179.995,179.995,0
69,Predator,Thursday,NA,X,8,female,Ora.Pin,3,2,HA_T3,Treatment,a7556,NA,831.123,4.61747,8.05494,18123.6,8.00E-02,0.159996,10.7197,141.516,4.31989,3.9999,4.95988,7.75981,3.03992,3.67991,157.676,11.7597,10.5597,179.995,146.476
70,Predator,Thursday,NA,T,4,female,Yel.Whi,4,1,HA_T3,Treatment,a7210,NA,1677.52,9.31977,22.7626,51215.9,10.8797,10.8797,16.7996,19.5995,15.8396,12.2397,52.1587,12.1597,27.1993,23.9994,45.2789,39.039,95.6776,179.995,163.596
71,Predator,Thursday,NA,W,7,female,Gre.Gre,4,2,HA_T3,Treatment,a7019,NA,1008.14,5.61087,8.72413,19603.1,28.8793,28.8793,46.3988,88.4778,3.59991,7.67981,2.87993,27.6793,0.39999,2.87993,154.876,19.7595,5.35987,179.995,140.716
72,Predator,Thursday,NA,X,8,male,Pin.Pur,4,2,HA_T3,Treatment,a6842,NA,1580.03,8.77816,15.7106,35348.9,8.00E-02,0.079998,28.8793,36.8791,19.4395,19.9195,24.7994,23.0394,8.0798,18.9595,80.638,53.1987,46.1588,179.995,176.796
73,Predator,Thursday,NA,T,4,female,Gre.Ora,5,1,HA_T3,Treatment,a7686,NA,1435.54,8.01103,20.1678,45216.3,7.17982,28.7193,9.43976,11.3597,19.4395,17.0396,35.5991,52.7987,14.2396,19.8395,37.2791,80.158,62.3184,179.836,144.636
74,Predator,Thursday,NA,W,7,male,Red.Bro,5,2,HA_T3,Treatment,a7045,NA,1482.12,8.23423,18.7223,42125.3,-,0,21.7595,24.0794,19.1195,21.5195,39.519,21.1195,6.79983,26.0793,59.2785,56.7186,63.9984,179.995,178.396
75,Predator,Thursday,NA,X,8,male,Bla.Whi,5,2,HA_T3,Treatment,a7139,NA,1972.48,10.9585,20.2032,45457.2,6.75983,13.5197,20.1595,13.3597,21.9994,31.4392,35.4391,19.4395,12.6397,25.5194,46.8788,67.7583,65.3584,179.995,160.316
76,Predator,Thursday,NA,T,4,female,Whi.Pur,6,1,HA_C4,Control,a7259,NA,1732.69,9.62631,20.1456,45327.5,-,0,22.3994,21.2795,16.0796,18.7995,46.0788,18.8795,11.7597,24.7194,55.9986,47.8388,76.1581,179.995,177.356
77,Predator,Thursday,NA,W,7,male,Pin.Blu,6,2,HA_C4,Control,a7696,NA,1398.13,7.76756,18.7307,42144.2,-,0,21.1995,49.1988,8.95978,7.11982,23.5994,11.1997,44.8789,13.8397,79.198,22.1594,78.638,179.995,166.396
78,Predator,Thursday,NA,X,8,female,Bro._,6,2,HA_C4,Control,a7367,NA,1929.59,10.7202,13.5709,30534.6,-,0,35.2791,57.1986,13.5197,11.8397,21.9994,19.5995,5.67986,14.8796,106.317,35.1991,38.479,179.995,177.596
79,Predator,Thursday,NA,T,4,female,Gre.Yel,7,1,HA_C4,Control,a6971,NA,1259.91,6.99968,19.7275,44386.8,-,0,23.5994,27.9993,16.8796,16.4796,31.7592,17.1996,24.3194,21.7595,62.8784,45.5189,71.5982,179.995,176.636
80,Predator,Thursday,NA,W,7,female,_.Ora,7,2,HA_C4,Control,a7059,NA,658.278,3.65719,25.0204,56295.8,23.5834,117.917,10.0797,7.11982,5.19987,4.87988,106.077,34.0791,6.63983,5.91985,23.5994,39.599,116.797,179.995,51.4387
81,Predator,Thursday,NA,X,8,female,_.Gre,7,2,HA_C4,Control,a7020,NA,12.3407,0.0685611,30.8962,69516.6,86.0778,172.156,0,0,0,0,179.596,0,0.39999,0,0,0,179.995,179.995,1.27997
82,Predator,Thursday,NA,T,4,female,Pur.Red,8,1,HA_C4,Control,a7578,NA,577.927,3.21078,27.3988,61647.3,5.12987,41.039,4.63988,20.4795,6.95983,4.31989,87.7578,2.95993,43.4389,9.43976,27.1193,14.5596,138.317,179.995,90.3177
83,Predator,Thursday,NA,W,7,male,Gre.Pur,8,2,HA_T4,Treatment,a7297,NA,22.6523,0.12585,25.7473,57931.5,176.156,176.156,0,0,0.079998,0,1.35997,0,0,178.556,0,0.159996,179.836,179.995,1.83995
84,Predator,Thursday,NA,X,8,male,Gre.Gre,8,2,HA_T4,Treatment,a6869,NA,338.223,1.87906,16.9252,38081.6,8.37979,67.0383,27.7593,45.1189,2.63993,3.35992,60.7185,34.7991,1.59996,3.9999,95.3576,19.2795,65.3584,179.995,42.1589
85,Predator,Thursday,NA,T,4,female,Yel.Blu,9,1,HA_T4,Treatment,a7214,NA,1247.89,6.93289,19.1067,42990,4.10656,24.6394,24.0794,23.1194,21.9195,13.7597,25.4394,13.7597,1.99995,55.9186,56.3186,78.718,44.9589,179.995,135.277
86,Predator,Thursday,NA,W,7,male,Whi.Ora,9,2,HA_T4,Treatment,a7646,NA,1780.4,9.89134,16.7917,37781.2,-,0,10.9597,4.1599,45.8389,52.5587,5.03987,36.1591,0,25.2794,34.5591,126.797,18.6395,179.995,178.796
87,Predator,Thursday,NA,X,8,male,Blu.Bla,9,2,HA_T4,Treatment,a6891,NA,4.83158,0.0268428,30.1126,67753.2,179.995,179.995,0,0,0,0,179.995,0,0,0,0,0,179.995,179.995,0
88,Predator,Thursday,NA,T,4,male,_.Bla,10,1,HA_T4,Treatment,a6799,"Tablet died at 19-20mins, possible exclusion",1208.86,6.71608,17.8723,40212.7,1.75996,3.51991,17.5996,33.5992,23.1994,16.3196,27.5993,26.9593,11.1997,23.5194,71.7582,54.2386,53.9986,179.995,159.756
89,Predator,Thursday,NA,W,7,male,Bla.Pin,10,2,HA_T4,Treatment,a7138,NA,1947.59,10.8202,17.5197,39419.3,-,0,27.9993,24.6394,19.4395,21.1995,34.8791,22.6394,7.59981,21.5995,68.7983,55.0386,56.1586,179.995,178.316
90,Predator,Thursday,NA,X,8,female,Ora.Gre,10,2,HA_T4,Treatment,a7061,NA,1094.84,6.0826,25.0216,56298.6,2.37327,7.11982,8.1598,26.6393,9.99975,7.35982,33.2792,7.9998,76.3981,10.1597,39.919,23.2794,116.797,179.995,146.076
91,Predator,Friday,NA,T,4,female,Yel.Red,1,1,HA_C1,Control,a8068,NA,1029.55,5.71984,9.3107,20949.1,3.67991,3.67991,19.5995,119.677,8.39979,4.0799,8.39979,7.35982,5.67986,6.79983,145.116,15.9996,18.8795,179.995,160.396
92,Predator,Friday,NA,W,7,female,Red.Red,1,2,HA_C1,Control,a6899,NA,1778.62,9.88147,18.6729,42014,-,0,25.1994,12.6397,24.6394,21.5195,29.5193,30.8792,13.2797,22.3194,59.1185,63.9184,56.9586,179.995,178.956
93,Predator,Friday,NA,X,8,male,Red.Yel,1,2,HA_C1,Control,a7563,NA,1518.59,8.43682,18.5942,41837,-,0,26.6393,38.559,10.2397,7.51981,36.8791,13.0397,35.1191,11.9997,73.5182,26.1593,80.318,179.995,176.636
94,Predator,Friday,NA,T,4,female,Gre.Pin,2,1,HA_C1,Control,a7013,NA,133.705,0.742825,18.1921,40932.1,77.7581,155.516,0.159996,0,68.2383,105.837,0.639984,1.83995,0,3.27992,1.19997,176.636,2.15995,179.995,13.9996
95,Predator,Friday,NA,W,7,male,Whi.Blu,2,2,HA_C1,Control,a7179,NA,1401.89,7.79886,23.9063,53741.4,8.00E-02,0.079998,14.5596,15.0396,14.3196,11.7597,47.1188,16.7996,41.999,18.3995,41.199,37.6791,99.9175,179.995,171.676
96,Predator,Friday,NA,X,8,female,Whi.Pur,2,2,HA_C1,Control,a7376,NA,1833.08,10.184,16.31,36697.6,-,0,27.4393,32.1592,16.9596,18.1595,29.1993,23.0394,13.4397,19.4395,75.2781,49.1988,55.3586,179.995,178.556
97,Predator,Friday,NA,T,4,male,Bro.Bro,3,1,HA_C1,Control,a7720,NA,1604.3,8.913,14.6187,32892.1,8.00E-02,0.079998,25.9194,70.6382,11.6797,10.1597,23.1994,10.7197,12.6397,15.0396,103.837,30.3192,45.8389,179.995,173.516
98,Predator,Friday,NA,W,7,male,Pin.Bro,3,2,HA_T1,Treatment,a7191,NA,1452.74,8.071,15.0296,33816.6,-,0,42.1589,11.5997,17.6796,23.3594,16.2396,43.5989,9.43976,15.9196,86.7978,57.7586,35.4391,179.995,178.956
99,Predator,Friday,NA,X,8,male,Gre.Bro,3,2,HA_T1,Treatment,a7683,NA,1509.57,8.38672,18.642,41944.5,0.879978,0.879978,22.3194,27.4393,18.2395,14.1596,32.4792,17.2796,13.1197,34.9591,60.7185,47.9988,71.2782,179.995,172.156
100,Predator,Friday,NA,T,4,male,Ora.Pur,4,1,HA_T1,Treatment,a7062,NA,378.917,2.10515,19.276,43370.9,0.80998,6.47984,1.67996,0,36.7991,56.5586,16.3996,37.8391,10.5597,20.1595,15.1196,124.717,40.159,179.995,82.3179
